epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,1436.57,0.24996,1.44774,1.74429,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003994,0.0003994,0.0003994
93,1452.03,0.24505,1.41777,1.71719,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003928,0.0003928,0.0003928
94,1467.48,0.24637,1.41956,1.72781,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003862,0.0003862,0.0003862
95,1483.05,0.24624,1.42012,1.72526,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003796,0.0003796,0.0003796
96,1498.49,0.24843,1.44419,1.73239,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000373,0.000373,0.000373
97,1513.88,0.24748,1.42645,1.72998,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003664,0.0003664,0.0003664
98,1529.4,0.24653,1.42459,1.72823,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003598,0.0003598,0.0003598
99,1544.91,0.24792,1.43178,1.72819,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003532,0.0003532,0.0003532
100,1560.39,0.24945,1.43771,1.73946,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003466,0.0003466,0.0003466
101,1575.94,0.2465,1.41963,1.72894,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.00034,0.00034,0.00034
102,1591.6,0.24786,1.41366,1.72945,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003334,0.0003334,0.0003334
103,1607.17,0.24732,1.41921,1.72266,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003268,0.0003268,0.0003268
104,1622.84,0.24484,1.42179,1.72671,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003202,0.0003202,0.0003202
105,1638.16,0.24086,1.39193,1.7066,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003136,0.0003136,0.0003136
106,1653.76,0.24422,1.40511,1.71244,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000307,0.000307,0.000307
107,1669.29,0.24877,1.40621,1.73156,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0003004,0.0003004,0.0003004
108,1684.73,0.24233,1.38315,1.70424,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002938,0.0002938,0.0002938
109,1700.07,0.24532,1.38184,1.71208,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002872,0.0002872,0.0002872
110,1715.56,0.24464,1.38528,1.72063,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002806,0.0002806,0.0002806
111,1730.96,0.23963,1.363,1.69337,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000274,0.000274,0.000274
112,1746.35,0.24135,1.38718,1.70894,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002674,0.0002674,0.0002674
113,1761.95,0.24284,1.39326,1.71267,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002608,0.0002608,0.0002608
114,1777.58,0.24394,1.3854,1.70781,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002542,0.0002542,0.0002542
115,1793.17,0.24127,1.37285,1.69835,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002476,0.0002476,0.0002476
116,1809.01,0.2424,1.37704,1.70764,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.000241,0.000241,0.000241
117,1824.8,0.23992,1.37905,1.70228,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002344,0.0002344,0.0002344
118,1840.17,0.24229,1.37287,1.70835,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002278,0.0002278,0.0002278
119,1856.02,0.23937,1.35192,1.69305,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002212,0.0002212,0.0002212
120,1871.74,0.24036,1.37065,1.70595,0.75267,0.57177,0.64211,0.32459,0.32888,nan,nan,nan,0.0002146,0.0002146,0.0002146
