epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,1491.67,1.37444,1.36784,1.64901,0.55683,0.73398,0.74154,0.48529,0.44019,1.4471,1.24168,1.72456,0.0003862,0.0003862,0.0003862
95,1507.73,1.38122,1.38105,1.65764,0.78811,0.65072,0.70319,0.45013,0.40381,1.51181,1.2262,1.79317,0.0003796,0.0003796,0.0003796
96,1523.97,1.39052,1.38598,1.65986,0.65564,0.70707,0.78036,0.48421,0.45823,1.44189,1.24247,1.73368,0.000373,0.000373,0.000373
97,1540.6,1.38479,1.37042,1.65992,0.82078,0.61346,0.74983,0.38209,0.41465,1.46043,1.25352,1.72951,0.0003664,0.0003664,0.0003664
98,1556.9,1.36921,1.35836,1.64992,0.91232,0.61091,0.76713,0.513,0.45694,1.40268,1.18263,1.70674,0.0003598,0.0003598,0.0003598
99,1572.87,1.39047,1.38516,1.65865,0.89532,0.57417,0.74558,0.43885,0.4177,1.52879,1.27052,1.76986,0.0003532,0.0003532,0.0003532
100,1588.97,1.38188,1.37905,1.65606,0.74903,0.77333,0.80093,0.46399,0.45927,1.46364,1.21545,1.73853,0.0003466,0.0003466,0.0003466
101,1605.12,1.37938,1.36994,1.65735,0.48861,0.83306,0.75913,0.53547,0.47088,1.38907,1.20679,1.6537,0.00034,0.00034,0.00034
102,1621.01,1.38007,1.3595,1.64575,0.63422,0.73507,0.75306,0.41206,0.43165,1.44774,1.17083,1.7442,0.0003334,0.0003334,0.0003334
103,1637.16,1.37406,1.36875,1.64123,0.69547,0.73735,0.79661,0.46518,0.46088,1.44103,1.19896,1.67987,0.0003268,0.0003268,0.0003268
104,1652.86,1.35366,1.36309,1.64048,0.66544,0.73839,0.78653,0.40303,0.4277,1.46688,1.12086,1.72018,0.0003202,0.0003202,0.0003202
105,1668.19,1.34307,1.34919,1.63221,0.82629,0.59089,0.73082,0.44007,0.41712,1.44895,1.26307,1.73494,0.0003136,0.0003136,0.0003136
106,1683.98,1.3523,1.35248,1.62939,0.8419,0.63837,0.72719,0.48796,0.43138,1.48688,1.22858,1.73227,0.000307,0.000307,0.000307
107,1700.24,1.38332,1.35634,1.65262,0.5949,0.73398,0.75023,0.4495,0.43338,1.41357,1.1734,1.68661,0.0003004,0.0003004,0.0003004
108,1716.49,1.34689,1.31846,1.63067,0.69802,0.72781,0.78613,0.54324,0.4812,1.39435,1.14208,1.6676,0.0002938,0.0002938,0.0002938
109,1732.43,1.363,1.33575,1.62799,0.58184,0.80397,0.76917,0.44911,0.43044,1.51167,1.1585,1.75492,0.0002872,0.0002872,0.0002872
110,1748.63,1.3628,1.3445,1.65076,0.60679,0.72366,0.7698,0.45146,0.44915,1.46228,1.19695,1.72869,0.0002806,0.0002806,0.0002806
111,1764.52,1.33608,1.31539,1.61329,0.6221,0.73019,0.75283,0.47238,0.44879,1.37824,1.14431,1.65564,0.000274,0.000274,0.000274
112,1780.37,1.34453,1.33734,1.62795,0.62674,0.84332,0.78743,0.48869,0.46591,1.43539,1.09543,1.71438,0.0002674,0.0002674,0.0002674
113,1796.26,1.34133,1.33588,1.6273,0.64618,0.71315,0.78601,0.48358,0.44789,1.45449,1.16299,1.73907,0.0002608,0.0002608,0.0002608
114,1812.26,1.35494,1.33154,1.63265,0.52698,0.77187,0.7409,0.51057,0.45289,1.43623,1.16028,1.72555,0.0002542,0.0002542,0.0002542
115,1828.56,1.35011,1.31202,1.6184,0.65813,0.73629,0.76796,0.4917,0.43888,1.4689,1.17989,1.74733,0.0002476,0.0002476,0.0002476
116,1844.33,1.35358,1.32754,1.63057,0.65449,0.78055,0.82796,0.54845,0.49887,1.36678,1.08452,1.63766,0.000241,0.000241,0.000241
117,1860.17,1.32638,1.32795,1.61455,0.6464,0.75713,0.77833,0.38647,0.42822,1.45366,1.17458,1.71381,0.0002344,0.0002344,0.0002344
118,1876.02,1.34759,1.32068,1.62534,0.66311,0.73781,0.78698,0.47024,0.45795,1.45031,1.1736,1.70571,0.0002278,0.0002278,0.0002278
119,1892.01,1.33202,1.29859,1.61295,0.69313,0.7168,0.79476,0.4398,0.46145,1.4538,1.1266,1.72846,0.0002212,0.0002212,0.0002212
120,1908.2,1.34364,1.32299,1.62437,0.57796,0.75257,0.7647,0.46219,0.42283,1.52749,1.19475,1.7793,0.0002146,0.0002146,0.0002146
121,1924.04,1.34239,1.31392,1.61701,0.60791,0.80054,0.79049,0.43734,0.45345,1.40336,1.08915,1.68784,0.000208,0.000208,0.000208
122,1939.86,1.32815,1.30354,1.60219,0.68404,0.75381,0.79543,0.57776,0.4829,1.37543,1.11349,1.66465,0.0002014,0.0002014,0.0002014
123,1955.63,1.33011,1.30444,1.60957,0.81257,0.71268,0.79197,0.52834,0.47614,1.45058,1.14532,1.71898,0.0001948,0.0001948,0.0001948
124,1971.33,1.34253,1.30556,1.62238,0.69491,0.69408,0.76104,0.43763,0.43404,1.52854,1.21361,1.78658,0.0001882,0.0001882,0.0001882
125,1986.91,1.33095,1.30433,1.61326,0.65497,0.74987,0.77716,0.48765,0.43425,1.46278,1.15149,1.74785,0.0001816,0.0001816,0.0001816
126,2002.21,1.33989,1.31934,1.61725,0.69818,0.73883,0.78202,0.56924,0.45774,1.54214,1.16733,1.80278,0.000175,0.000175,0.000175
127,2017.7,1.3245,1.27549,1.60037,0.68592,0.78015,0.82253,0.47975,0.46927,1.48868,1.07116,1.77283,0.0001684,0.0001684,0.0001684
128,2033.54,1.33579,1.29183,1.61696,0.75862,0.75351,0.80275,0.55341,0.48777,1.45743,1.11229,1.738,0.0001618,0.0001618,0.0001618
129,2049.14,1.31892,1.30009,1.6106,0.65892,0.74514,0.81338,0.52532,0.47793,1.40297,1.09931,1.67812,0.0001552,0.0001552,0.0001552
130,2064.99,1.3227,1.29315,1.60363,0.7205,0.77565,0.79144,0.56459,0.48229,1.41178,1.12756,1.69163,0.0001486,0.0001486,0.0001486
131,2081.45,1.33301,1.2885,1.608,0.70534,0.75481,0.79686,0.52387,0.48128,1.45563,1.12628,1.73589,0.000142,0.000142,0.000142
132,2097.28,1.32478,1.30348,1.60402,0.72507,0.75098,0.79236,0.48439,0.46419,1.39509,1.11943,1.67298,0.0001354,0.0001354,0.0001354
133,2113.16,1.31842,1.2821,1.60512,0.68054,0.74519,0.771,0.5061,0.45368,1.43496,1.15783,1.70573,0.0001288,0.0001288,0.0001288
134,2129.13,1.30925,1.27848,1.59537,0.72183,0.74458,0.7809,0.45093,0.4641,1.3865,1.10708,1.66148,0.0001222,0.0001222,0.0001222
135,2144.64,1.322,1.27917,1.59841,0.65058,0.75481,0.77759,0.5569,0.47467,1.43085,1.14919,1.70937,0.0001156,0.0001156,0.0001156
136,2160.44,1.30235,1.27354,1.5915,0.703,0.74991,0.79744,0.56594,0.48943,1.39708,1.08256,1.67205,0.000109,0.000109,0.000109
137,2176,1.29454,1.27348,1.58764,0.7526,0.75481,0.8146,0.55733,0.4906,1.4078,1.10086,1.69557,0.0001024,0.0001024,0.0001024
138,2192.08,1.3017,1.26838,1.59203,0.77936,0.74486,0.79484,0.50985,0.46979,1.41932,1.10775,1.68887,9.58e-05,9.58e-05,9.58e-05
139,2207.95,1.30599,1.26073,1.59105,0.75401,0.7399,0.79377,0.5254,0.47981,1.43075,1.10159,1.71232,8.92e-05,8.92e-05,8.92e-05
140,2223.76,1.32031,1.28593,1.60473,0.73677,0.73628,0.80281,0.54911,0.4871,1.41292,1.08793,1.70454,8.26e-05,8.26e-05,8.26e-05
141,2241.4,1.33967,1.30483,1.65864,0.69045,0.77984,0.82027,0.57145,0.50577,1.36892,1.10636,1.65126,7.6e-05,7.6e-05,7.6e-05
142,2257.36,1.3103,1.22329,1.6296,0.8389,0.74176,0.83217,0.47732,0.49112,1.37656,1.08816,1.64443,6.94e-05,6.94e-05,6.94e-05
143,2273.37,1.31311,1.21811,1.62709,0.69708,0.76076,0.81699,0.48198,0.48877,1.37468,1.09718,1.63458,6.28e-05,6.28e-05,6.28e-05
144,2289.14,1.30095,1.20003,1.62206,0.71706,0.73629,0.80998,0.59966,0.49534,1.3653,1.09036,1.63236,5.62e-05,5.62e-05,5.62e-05
145,2304.57,1.29671,1.19371,1.62035,0.70741,0.76762,0.82654,0.56322,0.50003,1.36142,1.07886,1.62754,4.96e-05,4.96e-05,4.96e-05
146,2320.37,1.29157,1.18179,1.62006,0.71986,0.74415,0.81679,0.53276,0.50251,1.38234,1.09175,1.6528,4.3e-05,4.3e-05,4.3e-05
147,2336.44,1.28896,1.17393,1.61486,0.71513,0.75481,0.80621,0.55515,0.49614,1.40511,1.10487,1.65572,3.64e-05,3.64e-05,3.64e-05
148,2352.19,1.29441,1.18684,1.61544,0.74281,0.76027,0.82587,0.55975,0.50696,1.37555,1.08714,1.63447,2.98e-05,2.98e-05,2.98e-05
149,2368.26,1.29009,1.18111,1.62206,0.73843,0.75474,0.8283,0.55551,0.49914,1.37817,1.09201,1.64253,2.32e-05,2.32e-05,2.32e-05
150,2384.21,1.28026,1.16973,1.60288,0.71109,0.76879,0.8191,0.53744,0.50591,1.37382,1.09527,1.63324,1.66e-05,1.66e-05,1.66e-05
